"Genotype" "predicted.value" "standard.error" "est.status"
"1172" "F1F076M010" 0.527120707107296 0.0541331150623786 "Estimable"
"1173" "F1F076M011" 0.393423819495964 0.0541326214958268 "Estimable"
"1174" "F1F076M012" 0.413916205941244 0.0541319048653901 "Estimable"
"1175" "F1F076M014" 0.296548302516643 0.054125872529655 "Estimable"
"1176" "F1F076M015" 0.439308381642949 0.0541263073750956 "Estimable"
"1177" "F1F077M001" 0.248886194868751 0.0660099734988274 "Estimable"
"1178" "F1F077M003" 0.293655844985805 0.066068227132592 "Estimable"
"1179" "F1F077M004" 0.260501190352401 0.066003056880584 "Estimable"
"1180" "F1F077M005" 0.283413785635512 0.0660659749463079 "Estimable"
"1181" "F1F077M006" 0.211485041767138 0.0660596748305514 "Estimable"
"1182" "F1F077M007" 0.241947674183745 0.0660839525870913 "Estimable"
"1183" "F1F077M008" 0.337554652045546 0.0660468908597156 "Estimable"
"1184" "F1F077M009" 0.31554730572602 0.0660549317730149 "Estimable"
"1185" "F1F077M010" 0.244683234626337 0.0660080464169818 "Estimable"
"1186" "F1F077M012" 0.263465605773006 0.0660555728367334 "Estimable"
"1187" "F1F077M013" 0.215971442167451 0.0660580293420236 "Estimable"
"1188" "F1F077M014" 0.253678101030076 0.0660715453274093 "Estimable"
"1189" "F1F078M001" 0.331095548156052 0.0660584656708519 "Estimable"
"1190" "F1F078M002" 0.280609681745623 0.0660643913518339 "Estimable"
"1191" "F1F078M003" 0.316984304765991 0.066057738297142 "Estimable"
"1192" "F1F078M004" 0.317346669005894 0.0660672692024133 "Estimable"
"1193" "F1F078M005" 0.422915760508359 0.0660557536657932 "Estimable"
"1194" "F1F078M006" 0.258825722898493 0.0660562332841133 "Estimable"
"1195" "F1F078M007" 0.422168626700537 0.0660643205903047 "Estimable"
"1196" "F1F078M008" 0.395616294369432 0.066113811721113 "Estimable"
"1197" "F1F078M009" 0.483484022236601 0.0660492193345207 "Estimable"
"1198" "F1F078M010" 0.570501898151008 0.0660591329443025 "Estimable"
"1199" "F1F078M011" 0.363022730847734 0.0660758632625956 "Estimable"
"1200" "F1F078M012" 0.340172594247237 0.0660578436303935 "Estimable"
"1201" "F1F078M013" 0.267297065011957 0.0660411262592863 "Estimable"
"1202" "F1F078M014" 0.367427372905278 0.0660592256773576 "Estimable"
"1203" "F1F079M001" 0.357211742943956 0.0541258310854842 "Estimable"
"1204" "F1F079M002" 0.299448624330131 0.0541323148295793 "Estimable"
"1205" "F1F079M003" 0.279047304052494 0.0541234834218002 "Estimable"
"1206" "F1F079M004" 0.2569790788337 0.0541318596894857 "Estimable"
"1207" "F1F079M005" 0.302598248656561 0.054126136438013 "Estimable"
"1208" "F1F079M006" 0.392437118223687 0.0541256480975049 "Estimable"
"1209" "F1F079M007" 0.375022362416049 0.0541143451183517 "Estimable"
"1210" "F1F079M008" 0.252236293735011 0.0541173665821394 "Estimable"
"1211" "F1F079M009" 0.288694731072982 0.0541317921407193 "Estimable"
"1212" "F1F079M010" 0.453218343238896 0.0541438852831399 "Estimable"
"1213" "F1F079M011" 0.295629951907504 0.0541336309575022 "Estimable"
"1214" "F1F079M012" 0.284247445405004 0.0541300959169064 "Estimable"
"1215" "F1F079M013" 0.306555762072426 0.0541268356718952 "Estimable"
"1216" "F1F079M014" 0.248107550509449 0.0541196886449791 "Estimable"
"1217" "F1F079M015" 0.30578086950084 0.0541260122814897 "Estimable"
"1218" "F1F080M001" 0.342321819988801 0.0541126875072325 "Estimable"
"1219" "F1F080M002" 0.369485851180119 0.0541263608353563 "Estimable"
"1220" "F1F080M003" 0.390926441059302 0.0541169686786554 "Estimable"
"1221" "F1F080M004" 0.47969065678621 0.0541263422271789 "Estimable"
"1222" "F1F080M005" 0.549982785953795 0.0541192866287929 "Estimable"
"1223" "F1F080M006" 0.55682092646221 0.0541191505322086 "Estimable"
"1224" "F1F080M007" 0.494467837453308 0.0541365282053705 "Estimable"
"1225" "F1F080M008" 0.338472998379588 0.054118826547264 "Estimable"
"1226" "F1F080M009" 0.675152854366183 0.0541371973857268 "Estimable"
"1227" "F1F080M010" 0.606816173400793 0.0541253016723537 "Estimable"
"1228" "F1F080M011" 0.434211665846308 0.0541194102393882 "Estimable"
"1229" "F1F080M012" 0.468793113490026 0.0541276174979723 "Estimable"
"1230" "F1F080M013" 0.323415366091648 0.0541195418596661 "Estimable"
"1231" "F1F080M014" 0.471395700773206 0.0541267329073448 "Estimable"
"1232" "F1F080M015" 0.383640904820677 0.0541318030156927 "Estimable"
"1233" "F1F081M001" 0.257001102780508 0.054132686322588 "Estimable"
"1234" "F1F081M002" 0.36113629018798 0.054132327980702 "Estimable"
"1235" "F1F081M003" 0.376020434524079 0.0541365712504431 "Estimable"
"1236" "F1F081M004" 0.289788592931764 0.0541220916175534 "Estimable"
"1237" "F1F081M005" 0.321218492155715 0.0541305294713925 "Estimable"
"1238" "F1F081M006" 0.322490932980002 0.0541323897172146 "Estimable"
"1239" "F1F081M007" 0.354157677053306 0.0541261340317414 "Estimable"
"1240" "F1F081M008" 0.273525479813947 0.0541327180484973 "Estimable"
"1241" "F1F081M009" 0.468729485861241 0.054120405787589 "Estimable"
"1242" "F1F081M010" 0.436463388983589 0.054132016390543 "Estimable"
"1243" "F1F081M011" 0.329687209889314 0.0541320828287767 "Estimable"
"1244" "F1F081M012" 0.404310437655025 0.0541136484528606 "Estimable"
"1245" "F1F081M014" 0.336411800167153 0.0541130439286839 "Estimable"
"1246" "F1F081M015" 0.347935408888088 0.054125616488265 "Estimable"
"1247" "F1F082M001" 0.350529023683926 0.054126476837275 "Estimable"
"1248" "F1F082M002" 0.372663259397838 0.0541194138623078 "Estimable"
"1249" "F1F082M003" 0.377728476306478 0.0541283547791087 "Estimable"
"1250" "F1F082M004" 0.401709375517988 0.0541325355670296 "Estimable"
"1251" "F1F082M005" 0.287970273885519 0.0541274502723047 "Estimable"
"1252" "F1F082M006" 0.395218960048186 0.0541254968805503 "Estimable"
"1253" "F1F082M007" 0.475199957792985 0.0541394232351564 "Estimable"
"1254" "F1F082M008" 0.379123393058402 0.05412838618108 "Estimable"
"1255" "F1F082M009" 0.521867373656608 0.0541317632175615 "Estimable"
"1256" "F1F082M010" 0.584047973439567 0.054119452630638 "Estimable"
"1257" "F1F082M011" 0.395540572331787 0.0541300555164756 "Estimable"
"1258" "F1F082M012" 0.437409944190073 0.0541325162874969 "Estimable"
"1259" "F1F082M013" 0.334653850842096 0.0541353340802203 "Estimable"
"1260" "F1F082M014" 0.353071453785469 0.0541192128930261 "Estimable"
"1261" "F1F082M015" 0.432872877479635 0.0541326507056145 "Estimable"
"1262" "F1F083M001" 0.394172442793196 0.0541255007092207 "Estimable"
"1263" "F1F083M003" 0.320736580967157 0.0541256474507135 "Estimable"
"1264" "F1F083M004" 0.360001028398555 0.0541319182802358 "Estimable"
"1265" "F1F083M005" 0.294609042736947 0.0541235657339841 "Estimable"
"1266" "F1F083M006" 0.479494738379881 0.0541477877454739 "Estimable"
"1267" "F1F083M007" 0.379548930627343 0.0541264163716938 "Estimable"
"1268" "F1F083M008" 0.220434156196658 0.054126175060951 "Estimable"
"1269" "F1F083M009" 0.348365440258676 0.0541260649095597 "Estimable"
"1270" "F1F083M010" 0.629686728199178 0.0541258224614197 "Estimable"
"1271" "F1F083M011" 0.470946358274895 0.0541432390536739 "Estimable"
"1272" "F1F083M012" 0.485156158693703 0.0541389428434534 "Estimable"
"1273" "F1F083M013" 0.389594242655082 0.0541322782230366 "Estimable"
"1274" "F1F083M014" 0.281973206766939 0.0541188145974682 "Estimable"
"1275" "F1F083M015" 0.397125444691537 0.0541294219973354 "Estimable"
"1276" "F1F084M001" 0.320151478737776 0.0541320732031292 "Estimable"
"1277" "F1F084M002" 0.382727299425835 0.0541372943819298 "Estimable"
"1278" "F1F084M003" 0.325763359312907 0.0541381447696386 "Estimable"
"1279" "F1F084M004" 0.335472089035977 0.0541298092474909 "Estimable"
"1280" "F1F084M005" 0.313463802239995 0.054113314837971 "Estimable"
"1281" "F1F084M006" 0.329597564510423 0.0541257923549761 "Estimable"
"1282" "F1F084M007" 0.372963966132909 0.0541352011067827 "Estimable"
"1283" "F1F084M008" 0.30397411385347 0.0541127415445192 "Estimable"
"1284" "F1F084M009" 0.36025270117603 0.0541261761356104 "Estimable"
"1285" "F1F084M010" 0.476217732269403 0.0541286624552684 "Estimable"
"1286" "F1F084M011" 0.363357965568285 0.0541258160197736 "Estimable"
"1287" "F1F084M012" 0.346523007327942 0.0541189646331922 "Estimable"
"1288" "F1F084M013" 0.255078397504328 0.0541240219836733 "Estimable"
"1289" "F1F084M014" 0.249183736325491 0.0541266972671303 "Estimable"
"1290" "F1F084M015" 0.407658398323181 0.0541136751813459 "Estimable"
"1291" "F1F085M001" 0.328159956198667 0.0541340308888513 "Estimable"
"1292" "F1F085M002" 0.328201783973015 0.0541330151663819 "Estimable"
"1293" "F1F085M003" 0.362794500978073 0.0541298373323105 "Estimable"
"1294" "F1F085M004" 0.352704666765812 0.0541329920933622 "Estimable"
"1295" "F1F085M005" 0.382290532427729 0.0541385153975833 "Estimable"
"1296" "F1F085M006" 0.327201692427734 0.0541176641083025 "Estimable"
"1297" "F1F085M007" 0.420477697398484 0.0541219268410099 "Estimable"
"1298" "F1F085M008" 0.305946593806 0.0541195448003664 "Estimable"
"1299" "F1F085M009" 0.336346902054949 0.0541273820402082 "Estimable"
"1300" "F1F085M010" 0.507211263436927 0.0541338894059536 "Estimable"
"1301" "F1F085M011" 0.389795388486297 0.0541197471250713 "Estimable"
"1302" "F1F085M012" 0.275409089252954 0.0541324230266348 "Estimable"
"1303" "F1F085M013" 0.309642178620002 0.0541195009835478 "Estimable"
"1304" "F1F085M014" 0.380844031560095 0.0541309835747594 "Estimable"
"1305" "F1F085M015" 0.340215371388545 0.0541144349046595 "Estimable"
"1306" "F1F086M001" 0.333922625959914 0.0541192629703706 "Estimable"
"1307" "F1F086M002" 0.258308591451192 0.0541284446274992 "Estimable"
"1308" "F1F086M003" 0.277497676846957 0.0541127842514074 "Estimable"
"1309" "F1F086M004" 0.320998050934109 0.0541189162512489 "Estimable"
"1310" "F1F086M006" 0.265015868665146 0.0541240748146992 "Estimable"
"1311" "F1F086M007" 0.377458831956928 0.0541236531887617 "Estimable"
"1312" "F1F086M008" 0.352500740305537 0.054119315891761 "Estimable"
"1313" "F1F086M009" 0.229851815388418 0.0541539620006028 "Estimable"
"1314" "F1F086M010" 0.398477921561259 0.0541257836239379 "Estimable"
"1315" "F1F086M011" 0.327951219214672 0.0541450996704744 "Estimable"
"1316" "F1F086M012" 0.316779056447176 0.0541381276344554 "Estimable"
"1317" "F1F086M013" 0.302106481922147 0.0541195722895197 "Estimable"
"1318" "F1F086M014" 0.368216413199221 0.0541263724330926 "Estimable"
"1319" "F1F086M015" 0.22267643761256 0.0541194013346003 "Estimable"
"1320" "F1F087M001" 0.3432205463118 0.0541191754646056 "Estimable"
"1321" "F1F087M002" 0.295422298997049 0.0541174419538121 "Estimable"
"1322" "F1F087M003" 0.36696178916324 0.0541254375537963 "Estimable"
"1323" "F1F087M004" 0.380818557026823 0.0541302039958097 "Estimable"
"1324" "F1F087M005" 0.372540396963772 0.0541372413174771 "Estimable"
"1325" "F1F087M006" 0.387491140786322 0.0541315322959982 "Estimable"
"1326" "F1F087M007" 0.399916342062066 0.0541327020065474 "Estimable"
"1327" "F1F087M008" 0.286169553197087 0.0541187956250409 "Estimable"
"1328" "F1F087M009" 0.412182049117998 0.0541305679322273 "Estimable"
"1329" "F1F087M010" 0.516582281096402 0.0541194746944482 "Estimable"
"1330" "F1F087M011" 0.362036119226621 0.0541263327519829 "Estimable"
"1331" "F1F087M012" 0.360858586609104 0.0541199681031728 "Estimable"
"1332" "F1F087M013" 0.283393768318947 0.0541263117644314 "Estimable"
"1333" "F1F087M014" 0.356357904423464 0.0541192701767735 "Estimable"
"1334" "F1F087M015" 0.247477266065798 0.0541257260217902 "Estimable"
"1335" "F1F088M001" 0.392990136455335 0.054130250137216 "Estimable"
"1336" "F1F088M002" 0.508133946001964 0.0541542176349355 "Estimable"
"1337" "F1F088M003" 0.377935047673939 0.054123322225673 "Estimable"
"1338" "F1F088M004" 0.511748668627921 0.0541320771114746 "Estimable"
"1339" "F1F088M005" 0.330596563357641 0.0541246135197174 "Estimable"
"1340" "F1F088M006" 0.475118550617539 0.0541365053979094 "Estimable"
"1341" "F1F088M007" 0.390298460806447 0.054131606667595 "Estimable"
"1342" "F1F088M008" 0.302115560162569 0.0541369695796615 "Estimable"
"1343" "F1F088M009" 0.662313312010715 0.0541479262303564 "Estimable"
"1344" "F1F088M010" 0.523952030504665 0.0541226511686516 "Estimable"
"1345" "F1F088M011" 0.40786672932794 0.0541266001221633 "Estimable"
"1346" "F1F088M012" 0.489556400542166 0.0541264605011004 "Estimable"
"1347" "F1F088M013" 0.354198791206156 0.0541300536276408 "Estimable"
"1348" "F1F088M014" 0.297367931544732 0.0541190985213892 "Estimable"
"1349" "F1F088M015" 0.457419818307295 0.0541352138244243 "Estimable"
"1350" "F1F089M001" 0.308666147788446 0.0660782786685743 "Estimable"
"1351" "F1F089M003" 0.337491091597418 0.0660639589602157 "Estimable"
"1352" "F1F089M004" 0.344718082087647 0.0660584777546524 "Estimable"
"1353" "F1F089M008" 0.256954770411888 0.0660737730765393 "Estimable"
"1354" "F1F089M012" 0.388183732554492 0.0660402506888583 "Estimable"
"1355" "F1F089M013" 0.225349840912329 0.0660591180256663 "Estimable"
"1356" "F1F089M014" 0.291455988675244 0.0660740839995372 "Estimable"
"1357" "F1F089M015" 0.293491426714057 0.0660585252564898 "Estimable"
"1358" "F1F090M001" 0.229689029381488 0.0660685155395533 "Estimable"
"1359" "F1F090M002" 0.397425677070176 0.0660709350958397 "Estimable"
"1360" "F1F090M003" 0.288366867822807 0.0660752436919753 "Estimable"
"1361" "F1F090M005" 0.312391818639832 0.0660550542519415 "Estimable"
"1362" "F1F090M006" 0.36749736920853 0.0660643283502235 "Estimable"
"1363" "F1F090M007" 0.407728639090808 0.0660733870465361 "Estimable"
"1364" "F1F090M008" 0.334535294760134 0.0660775741944938 "Estimable"
"1365" "F1F090M009" 0.366481838178299 0.066049237410692 "Estimable"
"1366" "F1F090M010" 0.494659036586487 0.0660550222440261 "Estimable"
"1367" "F1F090M012" 0.280534904917954 0.0660775227558625 "Estimable"
"1368" "F1F090M013" 0.261979288787371 0.0660582092144643 "Estimable"
"1369" "F1F090M014" 0.235503248078872 0.0660405490369603 "Estimable"
"1370" "F1F090M015" 0.382389562418747 0.0660496854868772 "Estimable"
"1371" "F1F091M001" 0.438557119675162 0.0660586314605249 "Estimable"
"1372" "F1F091M002" 0.345936117387505 0.0659953041549671 "Estimable"
"1373" "F1F091M003" 0.267867557671217 0.0661178425322369 "Estimable"
"1374" "F1F091M004" 0.259665884051526 0.0660583057724213 "Estimable"
"1375" "F1F091M006" 0.287963378519314 0.0660643710642731 "Estimable"
"1376" "F1F091M007" 0.355186898241812 0.0660638875982106 "Estimable"
"1377" "F1F091M008" 0.255642744197531 0.0660611348113455 "Estimable"
"1378" "F1F091M009" 0.281023583119624 0.0660679794688406 "Estimable"
"1379" "F1F091M010" 0.395791004020416 0.0660682846761791 "Estimable"
"1380" "F1F091M011" 0.359736161396647 0.0660680525253647 "Estimable"
"1381" "F1F091M013" 0.269529534897394 0.0660641253145627 "Estimable"
"1382" "F1F091M014" 0.349037925363731 0.0660491444214555 "Estimable"
"1383" "F1F091M015" 0.235597238205379 0.0661280243848806 "Estimable"
"1384" "F1F092M007" 0.390074676416265 0.0660691182333738 "Estimable"
"1385" "F1F092M013" 0.362191132388848 0.0660495186917432 "Estimable"
"1386" "F1F092M014" 0.428291851941808 0.0660087253345348 "Estimable"
"1387" "F1F092M015" 0.381463259546839 0.0660822551899466 "Estimable"
"1388" "F1F093M001" 0.322929574515884 0.0541263322487823 "Estimable"
"1389" "F1F093M002" 0.336891392886866 0.0541317994290104 "Estimable"
"1390" "F1F093M003" 0.36754623187645 0.0541398823223536 "Estimable"
"1391" "F1F093M004" 0.357352642186179 0.0541260093512209 "Estimable"
"1392" "F1F093M005" 0.311464880925421 0.054132038500827 "Estimable"
"1393" "F1F093M006" 0.246470936599752 0.054131728593572 "Estimable"
"1394" "F1F093M007" 0.344213263552279 0.0541252546497535 "Estimable"
"1395" "F1F093M008" 0.339248443089774 0.0541259201406061 "Estimable"
"1396" "F1F093M009" 0.288645363199692 0.0541322041449059 "Estimable"
"1397" "F1F093M010" 0.578662878176018 0.0541192767407587 "Estimable"
"1398" "F1F093M011" 0.273823586873965 0.0541324458780476 "Estimable"
"1399" "F1F093M012" 0.400189753656499 0.0541135079373913 "Estimable"
"1400" "F1F093M013" 0.243241149923335 0.0541255140231809 "Estimable"
"1401" "F1F093M014" 0.325030074344966 0.0541322724885085 "Estimable"
"1402" "F1F093M015" 0.416380680072948 0.0541258086739498 "Estimable"
"1403" "F1F094M001" 0.250251639687527 0.0659954926672665 "Estimable"
"1404" "F1F094M003" 0.375383588416094 0.0660585257096133 "Estimable"
"1405" "F1F094M004" 0.403316161925324 0.0660548316322204 "Estimable"
"1406" "F1F094M005" 0.334736444063391 0.0660510491296759 "Estimable"
"1407" "F1F094M006" 0.409014789030333 0.0660591352967383 "Estimable"
"1408" "F1F094M007" 0.395019001986508 0.0660677559874998 "Estimable"
"1409" "F1F094M008" 0.308353345357066 0.0660013030183079 "Estimable"
"1410" "F1F094M009" 0.289448222621892 0.0660784871665808 "Estimable"
"1411" "F1F094M010" 0.45880841041834 0.0660590514739382 "Estimable"
"1412" "F1F094M011" 0.458559937151786 0.0660642176599835 "Estimable"
"1413" "F1F094M012" 0.406748396141699 0.0660645802670832 "Estimable"
"1414" "F1F094M013" 0.34823433348996 0.0660591492706241 "Estimable"
"1415" "F1F094M014" 0.385677453457919 0.0660590304778594 "Estimable"
"1416" "F1F094M015" 0.356392602005806 0.0659970743160128 "Estimable"
"1417" "F1F095M001" 0.308364016876717 0.0541365855843881 "Estimable"
"1418" "F1F095M002" 0.410023338103258 0.0541332816272301 "Estimable"
"1419" "F1F095M003" 0.279634141702886 0.0541466340471258 "Estimable"
"1420" "F1F095M004" 0.438025965835494 0.0541496420125637 "Estimable"
"1421" "F1F095M005" 0.418405198687875 0.05412871317149 "Estimable"
"1422" "F1F095M006" 0.446030876408047 0.0541390085754446 "Estimable"
"1423" "F1F095M007" 0.403585819323034 0.0541368697631541 "Estimable"
"1424" "F1F095M008" 0.334335035205085 0.0541334317094973 "Estimable"
"1425" "F1F095M009" 0.402872092558495 0.0541432211694847 "Estimable"
"1426" "F1F095M010" 0.497655359836757 0.0541260542313798 "Estimable"
"1427" "F1F095M011" 0.347177177202806 0.0541603831715791 "Estimable"
"1428" "F1F095M012" 0.493941662666624 0.05412426755753 "Estimable"
"1429" "F1F095M013" 0.305973634788405 0.0541367547270534 "Estimable"
"1430" "F1F095M014" 0.307106516283893 0.0541256163051182 "Estimable"
"1431" "F1F095M015" 0.398849987514702 0.0541327244133034 "Estimable"
"1432" "F1F096M001" 0.243225618486187 0.0660646069443424 "Estimable"
"1433" "F1F096M002" 0.35775339125885 0.0762552902614191 "Estimable"
"1434" "F1F096M003" 0.3857182509047 0.0660519786824073 "Estimable"
"1435" "F1F096M004" 0.346382842974589 0.0660501650595194 "Estimable"
"1436" "F1F096M005" 0.281854146865352 0.0660646328186243 "Estimable"
"1437" "F1F096M006" 0.218534205746889 0.0660584567889825 "Estimable"
"1438" "F1F096M007" 0.309618515728935 0.0660543627847663 "Estimable"
"1439" "F1F096M008" 0.345639755162344 0.0659971288443744 "Estimable"
"1440" "F1F096M009" 0.287033732194301 0.0660778249247722 "Estimable"
"1441" "F1F096M012" 0.360367852017952 0.066004651674053 "Estimable"
"1442" "F1F096M013" 0.412113366726308 0.0660784717227959 "Estimable"
"1443" "F1F096M014" 0.355446657513475 0.0660731504373611 "Estimable"
"1444" "F1F096M015" 0.326564133605874 0.0660685739726159 "Estimable"
"1445" "F1F097M001" 0.281938122962522 0.054114403577296 "Estimable"
"1446" "F1F097M002" 0.373766644945073 0.0541268096717496 "Estimable"
"1447" "F1F097M003" 0.27257107881897 0.0541196921413967 "Estimable"
"1448" "F1F097M004" 0.282586568009078 0.0541256471995163 "Estimable"
"1449" "F1F097M005" 0.434887571995189 0.0541362858445858 "Estimable"
"1450" "F1F097M006" 0.38892980058785 0.0541269921974295 "Estimable"
"1451" "F1F097M007" 0.399140125045325 0.0541252079405114 "Estimable"
"1452" "F1F097M008" 0.327239182348992 0.0541318118945088 "Estimable"
"1453" "F1F097M009" 0.314897965155612 0.0541131658345329 "Estimable"
"1454" "F1F097M010" 0.717900878172634 0.0541317434072212 "Estimable"
"1455" "F1F097M011" 0.353483092146829 0.0541247351760206 "Estimable"
"1456" "F1F097M012" 0.354469960496847 0.0541332825696481 "Estimable"
"1457" "F1F097M013" 0.246886737139156 0.054136430780788 "Estimable"
"1458" "F1F097M014" 0.397422628008327 0.0541519178759245 "Estimable"
"1459" "F1F097M015" 0.264389328415952 0.0541320446006559 "Estimable"
"1460" "F1F098M001" 0.408926413707967 0.0660681843744332 "Estimable"
"1461" "F1F098M003" 0.265013999593251 0.0660702494901363 "Estimable"
"1462" "F1F098M004" 0.290230638633118 0.0660683811430824 "Estimable"
"1463" "F1F098M005" 0.342424720408696 0.0660734516889048 "Estimable"
"1464" "F1F098M006" 0.3354973775219 0.0660403735927917 "Estimable"
"1465" "F1F098M007" 0.256798643980778 0.0660597612596624 "Estimable"
"1466" "F1F098M008" 0.229509746570938 0.0660648952105152 "Estimable"
"1467" "F1F098M009" 0.364228270089507 0.0660489340069008 "Estimable"
"1468" "F1F098M010" 0.445439167404925 0.066067742805269 "Estimable"
"1469" "F1F098M011" 0.272765185201903 0.0660689437265852 "Estimable"
"1470" "F1F098M012" 0.375087775766136 0.0660648126663263 "Estimable"
"1471" "F1F098M013" 0.24858719557791 0.0660770166682408 "Estimable"
"1472" "F1F099M001" 0.339915705195017 0.0660644467906473 "Estimable"
"1473" "F1F099M003" 0.356619441316096 0.0660683179500463 "Estimable"
"1474" "F1F099M004" 0.419290665375395 0.0660635186334858 "Estimable"
"1475" "F1F099M005" 0.383088647608406 0.0660549046143713 "Estimable"
"1476" "F1F099M006" 0.444170464052738 0.0660749858495075 "Estimable"
"1477" "F1F099M007" 0.536533113110566 0.0659963394339428 "Estimable"
"1478" "F1F099M008" 0.392519649760209 0.0660690600007721 "Estimable"
"1479" "F1F099M009" 0.348128092678528 0.0660648924552444 "Estimable"
"1480" "F1F099M010" 0.690857242072456 0.066138807071136 "Estimable"
"1481" "F1F099M011" 0.491880247880592 0.0660005248945806 "Estimable"
"1482" "F1F099M012" 0.362775261820754 0.0660498418873165 "Estimable"
"1483" "F1F099M014" 0.42456703604758 0.0660642923183326 "Estimable"
"1484" "F1F099M015" 0.420894078267405 0.0660782994543069 "Estimable"
"1485" "F1F100M001" 0.266092835200247 0.0541237951576353 "Estimable"
"1486" "F1F100M002" 0.353665556288242 0.0541230594598317 "Estimable"
"1487" "F1F100M003" 0.279334955309288 0.0541304435302412 "Estimable"
"1488" "F1F100M004" 0.286440632263608 0.0541218028148769 "Estimable"
"1489" "F1F100M005" 0.293858766882667 0.0541313247908736 "Estimable"
"1490" "F1F100M006" 0.39215045347793 0.0541368497626691 "Estimable"
"1491" "F1F100M008" 0.315067649440312 0.0541262164257655 "Estimable"
"1492" "F1F100M009" 0.328529981332563 0.0541335147732216 "Estimable"
"1493" "F1F100M010" 0.505277118654204 0.0541273281911954 "Estimable"
"1494" "F1F100M011" 0.273154685671999 0.0541256373696896 "Estimable"
"1495" "F1F100M012" 0.421146836413786 0.0541259644851268 "Estimable"
"1496" "F1F100M013" 0.294898780004236 0.0541239335460817 "Estimable"
"1497" "F1F100M014" 0.325031734598287 0.0541239097437036 "Estimable"
"1498" "F1F100M015" 0.285235373964308 0.0541303702157134 "Estimable"
"1499" "F1F101M001" 0.372621262639279 0.0541311203124957 "Estimable"
"1500" "F1F101M002" 0.319577634904076 0.0541397688232632 "Estimable"
"1501" "F1F101M003" 0.257172648690246 0.0541203711507309 "Estimable"
"1502" "F1F101M004" 0.416148512803935 0.0541260113477055 "Estimable"
"1503" "F1F101M005" 0.309315931751619 0.0541256740753906 "Estimable"
"1504" "F1F101M006" 0.403014307217483 0.0541199840008048 "Estimable"
"1505" "F1F101M007" 0.284595404796524 0.0541136281540072 "Estimable"
"1506" "F1F101M008" 0.337496725831218 0.0541264729128386 "Estimable"
"1507" "F1F101M009" 0.343506341556356 0.0541318219228436 "Estimable"
"1508" "F1F101M010" 0.351567450521786 0.0541265694241769 "Estimable"
"1509" "F1F101M011" 0.290272370388811 0.0541302317699807 "Estimable"
"1510" "F1F101M012" 0.334852342559761 0.0541321563258688 "Estimable"
"1511" "F1F101M013" 0.283975711188211 0.0541366727876218 "Estimable"
"1512" "F1F101M014" 0.259430306241135 0.0541322019226808 "Estimable"
"1513" "F1F101M015" 0.335605895945483 0.0541547148216343 "Estimable"
"1514" "F1F102M013" 0.267450479699642 0.066064584895401 "Estimable"
"1515" "F1F102M014" 0.386714972994212 0.0660680781079866 "Estimable"
"1516" "F1F102M015" 0.406150312722371 0.0660741839308336 "Estimable"
"1517" "F1F103M004" 0.320017621005379 0.0660688017792736 "Estimable"
"1518" "F1F103M005" 0.385588121140869 0.0660022151521109 "Estimable"
"1519" "F1F103M006" 0.341128779210425 0.0660418187282764 "Estimable"
"1520" "F1F103M009" 0.340061961627801 0.0660749462637694 "Estimable"
"1521" "F1F103M010" 0.353575009470418 0.0660549523705194 "Estimable"
"1522" "F1F103M011" 0.388066696684437 0.0660680802144435 "Estimable"
"1523" "F1F103M012" 0.383745330120494 0.0660588903665789 "Estimable"
"1524" "F1F103M013" 0.26274814152469 0.0660832567574891 "Estimable"
"1525" "F1F103M014" 0.325041320680412 0.0660838822827104 "Estimable"
"1526" "F1F103M015" 0.381054225440491 0.0660677843074191 "Estimable"
"1527" "F1F104M003" 0.341577605803675 0.0660555484147609 "Estimable"
"1528" "F1F104M004" 0.298415169159181 0.0660638117543695 "Estimable"
"1529" "F1F104M009" 0.384610998841494 0.0660769002840829 "Estimable"
"1530" "F1F104M010" 0.451729191893372 0.0660679144906741 "Estimable"
"1531" "F1F104M012" 0.551574167256439 0.0660674891079339 "Estimable"
"1532" "F1F104M013" 0.368150699914613 0.0659968147835187 "Estimable"
"1533" "F1F104M014" 0.361864669520641 0.0660553213507082 "Estimable"
"1534" "F1F104M015" 0.314897419064655 0.0660712732927007 "Estimable"
"1535" "F1F105M001" 0.319840060423164 0.0660766637910181 "Estimable"
"1536" "F1F105M003" 0.321700676542959 0.0660774529949322 "Estimable"
"1537" "F1F105M004" 0.311351948592375 0.0660491443811262 "Estimable"
"1538" "F1F105M005" 0.346187113368017 0.0660679395560455 "Estimable"
"1539" "F1F105M006" 0.361549943844772 0.065995841892821 "Estimable"
"1540" "F1F105M008" 0.328800399453377 0.0660654762423362 "Estimable"
"1541" "F1F105M009" 0.449993271260985 0.0660501013896935 "Estimable"
"1542" "F1F105M010" 0.488740018787396 0.0660675080715712 "Estimable"
"1543" "F1F105M011" 0.34623955386414 0.0660584195131422 "Estimable"
"1544" "F1F105M012" 0.309118665540062 0.0660461940138806 "Estimable"
"1545" "F1F105M013" 0.324261103037804 0.0660581907405572 "Estimable"
"1546" "F1F105M014" 0.313129692335244 0.066060760454426 "Estimable"
"1547" "F1F105M015" 0.342803768799733 0.066071523625655 "Estimable"
"1548" "F1F106M001" 0.382210985532954 0.0541317229384442 "Estimable"
"1549" "F1F106M002" 0.648784114639112 0.0541641164245685 "Estimable"
